time,tmin,tmax,tavg,prcp,wspd,wdir,pres,day_since_t0
1993-07-05,14.4,18.2,15.5,0.0,25.7,294.0,1017.2,0
1993-07-09,13.4,22.1,17.4,0.0,21.6,205.0,1007.1,4
1993-07-11,6.0,16.0,12.2,12.4,3.1,140.0,1010.2,6
1993-07-17,14.2,20.0,15.9,4.7,11.6,201.0,1010.6,12
1993-07-19,12.2,20.4,15.5,0.0,14.9,207.0,1010.3,14
1993-07-20,14.6,16.9,15.2,1.0,13.6,112.0,1006.0,15
1993-07-22,11.8,15.0,13.1,0.0,26.4,267.0,1012.4,17
1993-07-23,10.0,17.0,13.4,2.1,20.5,261.0,1013.3,18
1993-07-26,12.2,17.6,14.4,0.7,30.0,242.0,1002.3,21
1993-07-27,11.9,18.6,13.9,0.2,21.7,230.0,1008.2,22
1993-08-02,10.6,20.0,15.6,8.0,11.8,189.0,1022.0,28
1993-08-04,12.9,20.4,15.3,0.0,15.9,204.0,1018.4,30
1993-08-08,13.5,19.0,15.8,0.0,11.4,233.0,1016.1,34
1993-08-10,14.2,18.6,15.7,0.8,24.2,235.0,1000.4,36
1993-08-11,11.2,18.4,14.1,0.3,26.6,244.0,1007.4,37
1993-08-13,12.6,18.5,15.0,0.0,26.7,267.0,1013.4,39
1993-08-14,9.0,19.3,14.9,0.0,14.6,184.0,1023.7,40
1993-08-16,14.6,19.2,16.6,0.3,11.4,235.0,1017.2,42
1993-08-17,11.0,16.0,13.2,0.0,33.2,284.0,1022.3,43
1993-08-18,10.0,16.0,12.8,0.0,22.5,292.0,1023.4,44
1993-08-19,12.6,18.6,14.2,0.0,14.5,276.0,1022.0,45
1993-08-20,13.2,18.5,15.1,0.0,18.2,249.0,1018.2,46
1993-08-23,10.2,18.0,13.4,0.3,18.6,283.0,1007.6,49
1993-08-24,4.0,15.0,10.1,0.8,8.3,257.0,1010.0,50
1993-08-28,8.8,17.9,13.2,0.0,12.9,14.0,1021.3,54
1993-08-29,9.0,16.4,12.5,0.9,16.5,271.0,1022.2,55
1993-08-31,9.0,16.2,12.2,0.0,14.3,12.0,1018.7,57
1993-09-05,7.9,15.2,11.1,0.0,18.1,11.0,1013.9,62
1993-09-10,12.4,12.8,12.5,18.3,29.0,103.0,1008.5,67
1993-09-11,11.8,12.7,11.6,22.8,25.9,102.0,1007.3,68
1993-09-14,9.0,11.2,10.7,44.5,30.3,83.0,1000.9,71
1993-09-17,7.5,10.0,8.5,0.0,12.0,314.0,1009.5,74
1993-09-20,6.6,13.8,11.2,0.0,20.4,141.0,1028.7,77
1993-09-26,11.0,12.0,11.7,1.4,31.7,83.0,1005.5,83
1993-09-27,11.4,13.8,11.4,0.7,11.3,106.0,1011.7,84
1993-10-01,7.4,11.5,9.1,0.0,33.2,126.0,1012.9,88
1993-10-02,8.0,11.4,9.7,0.0,27.5,97.0,1004.3,89
1993-10-03,9.0,12.0,10.5,4.3,29.5,96.0,999.1,90
1993-10-07,10.2,14.0,10.9,2.0,9.6,209.0,1008.2,94
1993-10-11,6.0,14.0,10.2,0.3,3.8,179.0,1003.4,98
1993-10-18,0.8,9.8,2.9,0.0,11.9,264.0,1039.4,105
1993-10-19,1.8,9.6,4.1,0.0,14.0,251.0,1037.6,106
1993-10-20,-0.2,7.9,3.2,0.0,11.3,226.0,1023.0,107
1993-10-27,3.8,11.0,5.5,0.0,10.2,294.0,1029.1,114
1993-11-03,5.0,7.6,6.2,0.0,17.0,72.0,1018.6,121
1993-11-05,5.0,6.3,5.0,0.0,22.6,74.0,1019.1,123
1993-11-06,4.4,7.6,4.6,0.0,25.2,64.0,1019.2,124
1993-11-08,5.0,6.0,5.5,6.1,15.6,34.0,1012.9,126
1993-11-09,4.6,6.8,5.0,0.9,11.2,357.0,1016.0,127
1993-11-13,4.0,6.0,5.2,13.7,14.9,195.0,1019.9,131
1993-11-14,2.0,6.0,4.7,6.6,25.9,128.0,1010.5,132
1993-11-23,-1.2,2.0,-0.8,5.2,31.1,163.0,1018.8,141
1993-12-01,-1.4,1.2,-0.6,0.4,28.4,154.0,1015.0,149
1993-12-02,-1.6,5.4,0.9,8.1,26.6,209.0,1007.6,150
1993-12-03,0.2,8.5,5.6,1.2,22.8,245.0,1008.3,151
1993-12-05,3.8,7.0,5.5,0.0,28.9,253.0,1010.9,153
1993-12-07,5.8,6.4,4.9,1.7,33.1,208.0,1002.6,155
1993-12-11,2.0,6.0,3.7,1.5,36.4,259.0,987.9,159
1993-12-12,-4.0,3.0,0.5,0.0,15.0,299.0,1002.6,160
1993-12-18,0.3,8.0,3.4,5.0,16.5,226.0,1011.3,166
1993-12-21,-1.0,3.1,0.8,0.0,14.5,251.0,995.6,169
1993-12-22,1.2,3.0,1.7,1.8,28.4,236.0,993.8,170
1993-12-26,1.7,2.4,2.0,1.4,32.1,56.0,1001.7,174
1993-12-27,0.0,2.0,0.8,1.3,18.0,68.0,1013.1,175
1994-01-03,0.9,2.2,0.7,3.2,16.3,84.0,1003.5,182
1994-01-04,0.0,4.0,2.1,2.2,18.4,147.0,995.8,183
1994-01-07,3.8,4.8,3.4,0.0,17.4,161.0,995.8,186
1994-01-16,-4.0,1.0,-1.1,0.4,12.6,341.0,1006.5,195
1994-01-22,2.6,7.0,5.6,2.5,27.0,250.0,1015.1,201
1994-01-26,0.2,6.6,2.6,5.5,24.4,274.0,993.5,205
1994-01-27,1.0,7.0,3.9,16.6,28.6,243.0,993.4,206
1994-02-05,-2.0,0.2,-0.3,0.0,28.8,100.0,1019.6,215
1994-02-06,-1.0,0.3,-0.2,1.6,19.6,100.0,1017.2,216
1994-02-07,-0.8,0.8,0.0,0.6,18.7,95.0,1018.2,217
1994-02-13,-4.5,-4.0,-4.6,0.0,36.7,102.0,1043.4,223
1994-02-15,-4.6,0.2,-2.4,0.0,22.8,122.0,1038.7,225
1994-02-21,-2.5,1.6,0.4,1.2,23.8,98.0,1018.4,231
1994-02-26,-3.6,0.6,-1.8,6.5,19.1,127.0,1018.4,236
1994-03-07,3.4,7.4,4.5,1.3,32.4,260.0,1004.5,245
1994-03-08,2.4,9.4,4.5,1.5,24.2,236.0,1010.7,246
1994-03-12,2.3,6.5,3.1,4.5,20.9,230.0,1009.9,250
1994-03-15,2.4,8.0,3.9,0.0,34.3,282.0,1002.1,253
1994-03-20,-3.1,4.0,0.4,0.0,5.2,332.0,1006.4,258
1994-03-28,1.6,8.1,3.5,4.3,23.8,178.0,1018.8,266
1994-03-30,4.0,13.5,6.5,0.1,20.8,226.0,1017.0,268
1994-03-31,6.0,9.6,6.4,2.0,23.8,168.0,1003.8,269
1994-04-02,5.7,8.9,6.5,0.8,24.7,230.0,995.9,271
1994-04-07,1.1,9.4,3.8,0.0,11.5,342.0,1005.1,276
1994-04-11,5.0,15.0,9.2,0.0,18.2,54.0,1020.3,280
1994-04-18,2.4,7.8,4.6,0.0,23.8,357.0,1012.5,287
1994-04-20,5.4,10.0,6.1,0.0,10.9,192.0,1010.9,289
1994-04-23,5.8,18.6,10.4,0.0,12.5,125.0,1015.0,292
1994-04-25,8.6,18.8,11.4,0.0,15.0,137.0,1013.4,294
1994-04-29,13.0,18.0,15.3,0.0,18.2,250.0,1026.2,298
1994-04-30,10.8,17.7,12.2,0.0,26.9,253.0,1016.0,299
1994-05-01,5.2,11.0,8.2,0.0,23.7,328.0,1019.8,300
1994-05-02,0.0,12.3,7.2,0.0,9.4,301.0,1027.1,301
1994-05-04,4.4,13.4,8.7,0.0,23.9,122.0,1016.7,303
1994-05-07,7.0,15.0,10.9,0.0,15.7,131.0,1022.6,306
1994-05-08,5.0,18.0,12.7,0.0,21.0,142.0,1018.1,307
1994-05-09,6.8,21.8,13.6,0.0,14.4,135.0,1017.4,308
1994-05-11,7.0,22.0,14.9,0.0,5.4,74.0,1020.7,310
1994-05-12,11.2,22.9,14.4,0.0,22.9,75.0,1019.5,311
1994-05-13,8.4,19.4,11.9,0.0,20.8,79.0,1023.3,312
1994-05-14,4.1,19.3,12.3,0.0,14.2,76.0,1018.2,313
1994-05-23,8.1,13.0,9.8,7.4,15.1,101.0,1011.7,322
1994-05-25,8.4,17.2,11.3,7.3,12.9,134.0,1011.8,324
1994-05-30,4.0,16.0,10.8,0.7,17.3,315.0,1017.9,329
1994-05-31,8.2,13.9,10.2,2.4,30.9,269.0,1014.8,330
1994-06-06,9.4,16.8,11.6,0.1,24.6,275.0,1012.3,336
1994-06-18,8.2,13.9,10.4,17.2,21.2,233.0,1007.4,348
1994-08-11,17.4,25.8,21.4,0.0,22.7,104.0,1008.0,402
1994-08-12,17.8,24.0,20.0,0.1,17.6,126.0,1007.5,403
1994-08-14,12.8,19.2,13.3,6.8,33.4,271.0,1003.7,405
1994-08-22,11.8,21.4,15.7,0.0,13.7,301.0,1018.7,413
1994-09-13,13.0,17.4,14.5,0.0,27.5,223.0,1006.7,435
1994-09-14,13.9,18.0,14.1,32.9,14.7,225.0,1009.2,436
1994-10-03,9.5,11.5,8.9,1.3,28.6,273.0,995.7,455
1994-10-07,5.0,11.1,9.5,0.0,24.5,222.0,1026.6,459
1994-10-13,9.1,13.4,10.9,0.0,25.3,294.0,1028.1,465
1994-10-16,5.0,11.4,5.4,0.0,20.2,328.0,1020.2,468
1994-10-19,2.0,8.0,6.0,0.0,23.7,107.0,1025.2,471
1994-10-22,7.9,11.0,9.2,7.4,24.7,133.0,1006.6,474
1994-10-23,8.5,12.0,10.5,0.7,19.9,144.0,997.3,475
1994-10-28,5.9,9.0,7.8,0.0,11.7,210.0,1004.4,480
1994-11-04,7.0,9.1,8.1,0.0,32.1,118.0,1025.8,487
1994-11-05,6.0,10.0,7.6,0.0,20.5,115.0,1019.3,488
1994-11-10,6.1,7.5,6.2,0.0,22.6,109.0,1015.0,493
1994-11-13,1.1,9.1,1.7,21.7,28.0,146.0,1022.6,496
1994-12-02,1.6,5.4,3.2,0.1,19.4,165.0,1033.4,515
1994-12-06,5.9,8.4,5.8,0.4,26.8,244.0,1009.5,519
1994-12-21,3.6,5.2,3.3,0.0,12.2,260.0,1016.8,534
1994-12-24,-1.0,2.5,0.6,0.0,14.7,219.0,1030.3,537
1995-01-18,1.1,3.5,1.6,0.9,39.8,160.0,1011.3,562
1995-01-19,-1.1,3.0,0.1,2.0,22.1,135.0,1014.3,563
1995-02-03,-0.1,6.0,0.5,0.3,23.4,227.0,1026.4,578
1995-02-04,1.0,7.8,4.6,0.4,29.6,257.0,1012.0,579
1995-02-18,3.1,7.5,3.8,0.2,21.9,269.0,1001.2,593
1995-03-14,-2.0,3.0,-0.5,0.0,26.1,122.0,1023.6,617
1995-04-02,4.8,8.0,6.2,2.4,34.9,271.0,1008.8,636
1995-04-04,0.5,6.4,3.6,0.0,27.8,304.0,1008.4,638
1995-04-22,5.0,15.0,9.9,0.0,33.6,84.0,1020.7,656
1995-04-24,10.6,21.8,13.6,0.0,23.4,80.0,1021.5,658
1995-05-03,6.4,20.6,11.9,0.0,16.7,227.0,1029.1,667
1995-05-25,8.1,20.0,13.1,0.0,16.0,116.0,1018.6,689
1995-06-15,11.6,16.6,13.3,2.0,24.0,177.0,1012.6,710
1995-06-20,12.2,21.1,14.8,0.3,13.8,240.0,1019.7,715
1995-06-25,15.0,25.0,20.3,0.0,12.7,356.0,1022.2,720
1995-06-26,14.4,28.4,20.4,0.0,10.5,332.0,1023.7,721
1995-06-27,15.9,22.4,17.5,0.0,13.5,176.0,1025.9,722
1995-06-28,14.8,27.6,19.3,0.0,16.9,260.0,1019.6,723
1995-06-30,12.4,22.2,16.7,0.0,20.5,291.0,1012.2,725
1995-07-02,6.0,19.0,13.6,0.0,8.7,204.0,1011.7,727
1995-07-04,11.1,16.8,12.7,2.2,30.1,270.0,1002.0,729
1995-07-06,12.1,22.2,15.9,0.0,21.1,245.0,1016.9,731
1995-07-11,10.7,22.0,16.6,0.0,18.8,83.0,1019.2,736
1995-07-12,10.2,24.0,18.0,0.0,12.9,116.0,1015.5,737
1995-07-21,19.0,28.9,22.6,5.2,13.6,233.0,1013.0,746
1995-07-27,15.9,22.6,18.6,0.0,21.0,129.0,1022.2,752
1995-08-03,14.0,26.0,20.1,0.0,12.2,284.0,1012.8,759
1995-08-08,14.6,21.4,16.8,0.0,18.4,24.0,1020.0,764
1995-08-10,13.4,24.3,17.9,0.0,13.8,309.0,1022.6,766
1995-08-11,16.2,25.2,19.8,0.0,12.5,114.0,1026.6,767
1995-08-14,14.4,22.4,18.4,0.0,22.1,304.0,1013.9,770
1995-08-20,16.6,28.2,21.4,0.0,10.3,187.0,1018.0,776
1995-08-28,10.7,20.4,14.8,0.0,19.9,23.0,1005.4,784
1995-09-20,10.6,17.0,12.9,0.0,20.2,52.0,1013.8,807
1995-10-09,12.6,21.2,14.4,0.0,15.0,205.0,1024.4,826
1995-10-20,9.0,12.5,10.0,0.4,31.1,292.0,1013.0,837
1995-10-23,5.6,13.0,8.3,0.0,10.3,183.0,1022.1,840
1995-10-26,8.0,14.0,11.0,2.8,13.1,177.0,1020.4,843
1995-11-01,6.6,8.4,5.4,0.0,21.7,24.0,1010.6,849
1995-11-12,4.6,7.6,5.2,0.0,19.2,85.0,1027.7,860
1995-11-13,0.2,7.4,2.9,0.0,7.0,250.0,1022.1,861
1995-11-20,-5.6,2.3,-1.8,0.0,6.6,344.0,1025.5,868
1995-11-23,2.2,8.8,4.9,0.1,20.3,234.0,1018.7,871
1995-11-30,-1.4,4.0,1.3,0.0,10.0,85.0,1034.2,878
1995-12-24,-5.5,-2.5,-6.6,0.0,14.9,350.0,998.4,902
1995-12-31,-6.0,-1.2,-4.7,0.0,25.9,98.0,1012.7,909
1996-01-06,-1.0,1.0,0.1,0.4,27.2,100.0,1014.9,915
1996-01-07,-0.3,1.3,0.6,2.6,33.0,120.0,1006.4,916
1996-01-11,1.2,3.1,2.6,0.2,17.3,119.0,1010.5,920
1996-01-22,-2.0,-0.7,-1.4,0.0,24.9,97.0,1033.4,931
1996-01-23,-4.0,-1.8,-3.0,0.0,28.6,103.0,1031.8,932
1996-02-02,-2.6,-0.8,-3.3,0.0,12.9,87.0,1016.4,942
1996-02-04,-5.0,1.0,-2.3,0.0,15.7,313.0,1014.6,944
1996-02-06,-6.1,-1.1,-5.0,0.9,13.3,135.0,1014.2,946
1996-02-09,-6.2,-4.0,-5.3,0.0,22.5,108.0,1027.1,949
1996-02-10,-6.0,-3.8,-5.1,0.0,32.6,115.0,1022.5,950
1996-02-11,-5.9,-1.2,-4.6,2.4,24.4,127.0,1015.8,951
1996-02-15,-7.7,2.0,-1.6,4.0,21.8,240.0,1021.9,955
1996-02-24,-5.3,-2.7,-4.1,0.0,14.6,150.0,1014.5,964
1996-02-26,1.0,5.0,3.1,0.0,12.1,150.0,1010.5,966
1996-03-01,-3.3,2.5,0.2,0.0,20.8,324.0,1018.1,970
1996-03-02,-1.4,3.7,0.3,0.0,19.9,7.0,1020.7,971
1996-03-04,-3.5,2.2,-2.5,0.0,14.2,249.0,1018.4,973
1996-03-14,-1.2,0.0,-0.8,0.2,23.9,73.0,1022.5,983
1996-03-16,-1.0,2.0,0.5,0.0,27.7,80.0,1024.7,985
1996-03-18,-1.0,3.6,0.2,0.0,22.7,81.0,1027.2,987
1996-03-21,-2.0,3.8,0.6,0.0,21.6,92.0,1019.9,990
1996-03-22,0.0,3.0,1.1,0.0,28.9,89.0,1021.8,991
1996-03-27,-2.0,5.0,1.6,0.2,23.6,287.0,1014.8,996
1996-04-13,-2.0,10.2,4.4,0.0,26.3,10.0,1020.3,1013
1996-04-20,5.9,21.0,12.8,0.0,7.3,114.0,1015.8,1020
1996-04-24,10.3,15.0,12.6,3.3,13.7,292.0,1013.7,1024
1996-05-01,3.2,13.8,7.4,0.0,15.5,87.0,1007.8,1031
1996-05-02,3.0,11.1,7.9,0.0,19.0,83.0,1003.2,1032
1996-05-04,6.0,10.0,8.1,3.9,15.0,295.0,1002.4,1034
1996-05-05,6.0,9.0,7.1,0.0,35.3,260.0,1008.1,1035
1996-05-06,4.0,11.0,7.3,0.0,33.4,265.0,1013.7,1036
1996-05-07,0.0,11.0,5.9,0.0,13.0,292.0,1020.6,1037
1996-05-09,3.0,12.8,8.1,0.5,16.6,36.0,1020.2,1039
1996-05-18,6.0,9.0,7.9,4.5,24.7,95.0,1009.4,1048
1996-05-19,8.1,10.0,9.2,0.0,29.0,88.0,1008.0,1049
1996-05-21,6.2,11.6,7.9,0.0,23.3,304.0,1014.7,1051
1996-05-26,8.6,16.4,10.9,0.0,18.4,261.0,1006.4,1056
1996-06-03,8.0,16.0,12.0,0.0,7.0,9.0,1021.2,1064
1996-06-04,8.6,20.4,13.3,0.0,13.8,233.0,1025.6,1065
1996-06-06,10.0,23.0,17.2,0.0,12.7,146.0,1023.7,1067
1996-06-15,10.0,19.6,13.1,0.0,17.9,299.0,1024.8,1076
